part_number,product_url
DGS90B-TWL402500,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twl402500/p/p684629?tab=detail
DGS90B-TWLC08192,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twlc08192/p/p684654?tab=detail
DGS90B-TWL404096,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twl404096/p/p684630?tab=detail
DGS90B-TWHK02500,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twhk02500/p/p684669?tab=detail
DGS90B-TWLK08192,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twlk08192/p/p684678?tab=detail
DGS90B-TWHA01024,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twha01024/p/p684655?tab=detail
DGS90B-TWHK02048,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twhk02048/p/p684668?tab=detail
DGS90B-TWHC02048,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twhc02048/p/p684640?tab=detail
DGS90B-TWLC05000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twlc05000/p/p684653?tab=detail
DGS90B-TWLA02048,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twla02048/p/p684662?tab=detail
DGS90B-TWH402048,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twh402048/p/p684622?tab=detail
DGS90B-TWLC02048,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twlc02048/p/p684650?tab=detail
DGS90B-TWH405000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twh405000/p/p684625?tab=detail
DGS90B-TWHK04096,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twhk04096/p/p684670?tab=detail
DGS90B-TWLK02500,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twlk02500/p/p684675?tab=detail
DGS90B-TWHC05000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twhc05000/p/p684647?tab=detail
DGS90B-TWHK05000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs90b-twhk05000/p/p684671?tab=detail
DFS60A-S4EL20000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60a-s4el20000/p/p639358?tab=detail
DBS60E-BFEQ00100,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs60/dbs60e-bfeq00100/p/p363234?tab=detail
DFS60A-BAPA65536,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60a-bapa65536/p/p294011?tab=detail
DGS80-S02 Sales kit,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dgs8090/dgs80-s02-sales-kit/p/p677774?tab=detail
DLS40E-S3RV00200,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dls40/dls40e-s3rv00200/p/p660150?tab=detail
DBS36E-BBEK00100,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dbs3650/dbs36e-bbek00100/p/p303952?tab=detail
DFS60B-S4MA10000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-s4ma10000/p/p293309?tab=detail
DFS60A-S4PA65536,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60a-s4pa65536/p/p294035?tab=detail
DFS60B-S4PA10000,https://www.sick.com/br/en/catalog/products/motion-control-sensors/incremental-encoders/dfs60/dfs60b-s4pa10000/p/p293310?tab=detail
